_id,Constituency No,Constituency Name,District Name,Winning Candidate,Sex,Age,Party,Constituency Type,Total Candidates,Total Electors,Valid Votes,Candidate Votes,Turnout %,Candidate Vote Share %,Winning Margin %,Deposit Lost ?
2426,182,MAGADI,RAMANAGARA,T.M.GANGAIAH,M,31,IND,General,16,202991,170066,297,83.78,0.17,0.01,Yes
2427,182,MAGADI,RAMANAGARA,H.C.BALAKRISHNA  (Winner),M,48,JD(S),General,16,202991,170066,74821,83.78,44,8.44,No
2428,182,MAGADI,RAMANAGARA,N.MANJUNATH,M,30,IND,General,16,202991,170066,274,83.78,0.16,0,Yes
2429,182,MAGADI,RAMANAGARA,H.M.KIRSHNAMURTHY,M,55,KJP,General,16,202991,170066,27143,83.78,15.96,15.02,Yes
2430,182,MAGADI,RAMANAGARA,V.RAJASHEKSHAR,M,27,IND,General,16,202991,170066,869,83.78,0.51,0.21,Yes
2431,182,MAGADI,RAMANAGARA,JAFFER PASHA,M,46,BSP,General,16,202991,170066,515,83.78,0.3,0.05,Yes
2432,182,MAGADI,RAMANAGARA,K.RAMESHA,M,29,JD(U),General,16,202991,170066,434,83.78,0.26,0.02,Yes
2433,182,MAGADI,RAMANAGARA,H.L.BALAKRISHNA,M,40,IND,General,16,202991,170066,268,83.78,0.16,0.03,Yes
2434,182,MAGADI,RAMANAGARA,BALAKRISHNA,M,35,IND,General,16,202991,170066,288,83.78,0.17,0.01,Yes
2435,182,MAGADI,RAMANAGARA,T.HOMBEGOWDA,M,39,IND,General,16,202991,170066,392,83.78,0.23,0.06,Yes
2436,183,RAMANAGARAM,RAMANAGARA,PUTTASWAMACHARI,M,72,IND,General,12,184788,148705,217,80.47,0.15,0,Yes
2437,183,RAMANAGARAM,RAMANAGARA,MARIDEVARU  (Runner Up),M,46,INC,General,12,184788,148705,58049,80.47,39.04,37.84,No
2438,183,RAMANAGARAM,RAMANAGARA,S. JAYARAM,M,53,BDBRAJP,General,12,184788,148705,302,80.47,0.2,0.05,Yes
2439,183,RAMANAGARAM,RAMANAGARA,RAVIKUMAR,M,50,IND,General,12,184788,148705,1067,80.47,0.72,0.4,Yes
2440,183,RAMANAGARAM,RAMANAGARA,S R NAGARAJU,M,53,KJP,General,12,184788,148705,468,80.47,0.31,0.03,Yes
2441,183,RAMANAGARAM,RAMANAGARA,H S THEERTHA PRASAD,M,30,BSRCP,General,12,184788,148705,214,80.47,0.14,0,Yes
2442,183,RAMANAGARAM,RAMANAGARA,SHIVAMADHU,M,50,BJP,General,12,184788,148705,1776,80.47,1.19,0.27,Yes
2443,183,RAMANAGARAM,RAMANAGARA,MARIDEVARU,M,48,IND,General,12,184788,148705,430,80.47,0.29,0.09,Yes
2444,183,RAMANAGARAM,RAMANAGARA,FAIROZ ALI KHAN,M,46,SDPI,General,12,184788,148705,1368,80.47,0.92,0.15,Yes
2445,183,RAMANAGARAM,RAMANAGARA,G P SHANKAREGOWDA,M,32,IND,General,12,184788,148705,1140,80.47,0.77,0.05,Yes
2446,183,RAMANAGARAM,RAMANAGARA,M.P.MUNAVAR SHARIF,M,55,IND,General,12,184788,148705,227,80.47,0.15,0.01,Yes
2447,183,RAMANAGARAM,RAMANAGARA,H D KUMARA SWAMY  (Winner),M,53,JD(S),General,12,184788,148705,83447,80.47,56.12,17.08,No
2448,184,KANAKAPURA,RAMANAGARA,SHIVARENUKA,M,38,IND,General,13,210997,176151,699,83.49,0.4,0.03,Yes
2449,184,KANAKAPURA,RAMANAGARA,J. NATARAJU,M,56,IND,General,13,210997,176151,171,83.49,0.1,0,Yes
2450,184,KANAKAPURA,RAMANAGARA,RAMESH,M,44,IND,General,13,210997,176151,280,83.49,0.16,0.04,Yes
2451,184,KANAKAPURA,RAMANAGARA,MALLIKARJUNAIAH,M,37,BSP,General,13,210997,176151,1345,83.49,0.76,0.09,Yes
2452,184,KANAKAPURA,RAMANAGARA,KALAIAH,M,38,BDBRAJP,General,13,210997,176151,1178,83.49,0.67,0.27,Yes
2453,184,KANAKAPURA,RAMANAGARA,B.NAGARAJU,M,51,BJP,General,13,210997,176151,1807,83.49,1.03,0.26,Yes
2454,184,KANAKAPURA,RAMANAGARA,M.GOVINDARAJU,M,47,BSRCP,General,13,210997,176151,453,83.49,0.26,0.02,Yes
2455,184,KANAKAPURA,RAMANAGARA,RAMESH D.C,M,54,IND,General,13,210997,176151,422,83.49,0.24,0.04,Yes
2456,184,KANAKAPURA,RAMANAGARA,M.MADHU,M,29,KJP,General,13,210997,176151,357,83.49,0.2,0.04,Yes
2457,184,KANAKAPURA,RAMANAGARA,D.K. SHIVAKUMAR  (Winner),M,51,INC,General,13,210997,176151,100007,83.49,56.77,17.84,No
2458,184,KANAKAPURA,RAMANAGARA,K. PUTTA MADEGOWDA,M,47,IND,General,13,210997,176151,211,83.49,0.12,0.02,Yes
2459,184,KANAKAPURA,RAMANAGARA,P.G.R SINDHIA  (Runner Up),M,63,JD(S),General,13,210997,176151,68583,83.49,38.93,37.91,No
2460,184,KANAKAPURA,RAMANAGARA,K.V. VISHWANATH,M,54,IND,General,13,210997,176151,638,83.49,0.36,0.11,Yes
2461,185,CHANNAPATNA,RAMANAGARA,M.YOGESH,M,26,IND,General,15,198764,168511,290,84.78,0.17,0,Yes
2462,185,CHANNAPATNA,RAMANAGARA,MUZAMIL PASHA,M,32,ANC,General,15,198764,168511,284,84.78,0.17,0.06,Yes
2463,185,CHANNAPATNA,RAMANAGARA,ASHRAF,M,36,HJP,General,15,198764,168511,152,84.78,0.09,0,Yes
2464,185,CHANNAPATNA,RAMANAGARA,ANITHA KUMARASWAMY  (Runner Up),F,49,JD(S),General,15,198764,168511,73635,84.78,43.7,38.87,No
2465,185,CHANNAPATNA,RAMANAGARA,JAI KISAN S. R,M,30,IND,General,15,198764,168511,186,84.78,0.11,0.01,Yes
2466,185,CHANNAPATNA,RAMANAGARA,B NAGARAJ,M,62,KJP,General,15,198764,168511,373,84.78,0.22,0.05,Yes
2467,185,CHANNAPATNA,RAMANAGARA,SADATH ALLI KHAN,M,72,INC,General,15,198764,168511,8134,84.78,4.83,3.87,Yes
2468,185,CHANNAPATNA,RAMANAGARA,V.S.SUJEEVAN KUMAR,M,47,BSP,General,15,198764,168511,726,84.78,0.43,0.06,Yes
2469,185,CHANNAPATNA,RAMANAGARA,SHIVARUDRAIAH,M,58,BDBRAJP,General,15,198764,168511,624,84.78,0.37,0.15,Yes
2470,185,CHANNAPATNA,RAMANAGARA,SUVARNA,F,43,IND,General,15,198764,168511,379,84.78,0.22,0,Yes
2471,185,CHANNAPATNA,RAMANAGARA,C P YOGESHWARA  (Winner),M,50,SP,General,15,198764,168511,80099,84.78,47.53,3.84,No
2472,185,CHANNAPATNA,RAMANAGARA,J.T.PRAKASH,M,56,IND,General,15,198764,168511,165,84.78,0.1,0.01,Yes
2473,185,CHANNAPATNA,RAMANAGARA,RAVIKUMAR GOWDA,M,36,BJP,General,15,198764,168511,1609,84.78,0.95,0.37,Yes
2474,185,CHANNAPATNA,RAMANAGARA,SYED ZULFIKAR MEHDI,M,39,IND,General,15,198764,168511,989,84.78,0.59,0.07,Yes
2475,185,CHANNAPATNA,RAMANAGARA,M C V MURTHY,M,49,JD(U),General,15,198764,168511,866,84.78,0.51,0.08,Yes
2476,186,MALAVALLI,MANDYA,P.M.NARENDRA SWAMY  (Winner),M,50,INC,SC,14,230524,172550,61869,74.85,35.86,0.31,No
2477,186,MALAVALLI,MANDYA,B.S.PUTTASWAMY,M,55,AMJP,SC,14,230524,172550,385,74.85,0.22,0.03,Yes
2478,186,MALAVALLI,MANDYA,H.NANJUNDAIAH,M,69,NPP,SC,14,230524,172550,325,74.85,0.19,0,Yes
2479,186,MALAVALLI,MANDYA,DR||.K. ANNADANI  (Runner Up),M,46,JD(S),SC,14,230524,172550,61331,74.85,35.54,20.25,No
2480,186,MALAVALLI,MANDYA,G.MUNIRAJU,M,48,KJP,SC,14,230524,172550,26397,74.85,15.3,10.65,Yes
2481,186,MALAVALLI,MANDYA,DR.MURTHY.L.,M,59,BSRCP,SC,14,230524,172550,8018,74.85,4.65,2.38,Yes
2482,186,MALAVALLI,MANDYA,B.SOMASHEKAR,M,62,JD(U),SC,14,230524,172550,3914,74.85,2.27,0.75,Yes
2483,186,MALAVALLI,MANDYA,KRISHNAMURTHY.M,M,39,BSP,SC,14,230524,172550,2628,74.85,1.52,0.35,Yes
2484,186,MALAVALLI,MANDYA,D.N.KUMARA SWAMY,M,48,BJP,SC,14,230524,172550,1697,74.85,0.98,0.46,Yes
2485,186,MALAVALLI,MANDYA,M.KRISHNAMURTHY,M,33,IND,SC,14,230524,172550,898,74.85,0.52,0.16,Yes
2486,186,MALAVALLI,MANDYA,M.S.SHASHIKUMAR,M,28,IND,SC,14,230524,172550,619,74.85,0.36,0.03,Yes
2487,186,MALAVALLI,MANDYA,M.MAHESHA,M,32,LJP,SC,14,230524,172550,570,74.85,0.33,0.11,Yes
2488,186,MALAVALLI,MANDYA,S.SWAMY,M,54,IND,SC,14,230524,172550,2031,74.85,1.18,0.09,Yes
2489,186,MALAVALLI,MANDYA,K.BASAVARAJU,M,35,CPM,SC,14,230524,172550,1868,74.85,1.08,0.1,Yes
2490,187,MADDUR,MANDYA,KARADAKERE YOGESHA,M,32,HJP,General,13,196781,156272,380,79.41,0.24,0,Yes
2491,187,MADDUR,MANDYA,NINGEGOWDA,M,61,IND,General,13,196781,156272,377,79.41,0.24,0.02,Yes
2492,187,MADDUR,MANDYA,KUMARA,M,35,IND,General,13,196781,156272,1482,79.41,0.95,0.57,Yes
2493,187,MADDUR,MANDYA,M.RAVISHANKAR,M,42,IND,General,13,196781,156272,590,79.41,0.38,0.02,Yes
2494,187,MADDUR,MANDYA,MADHU G.MADEGOWDA  (Runner Up),M,49,INC,General,13,196781,156272,48968,79.41,31.34,21.23,No
2495,187,MADDUR,MANDYA,K.SHIVANAND,M,50,BSRCP,General,13,196781,156272,425,79.41,0.27,0.03,Yes
2496,187,MADDUR,MANDYA,K.M.ANANDAREDDY,M,37,KJP,General,13,196781,156272,561,79.41,0.36,0.09,Yes
2497,187,MADDUR,MANDYA,NADEEM BAIG,M,30,IND,General,13,196781,156272,338,79.41,0.22,0,Yes
2498,187,MADDUR,MANDYA,VANAJAKSHI RAMARAJU,F,58,BJP,General,13,196781,156272,1745,79.41,1.12,0.17,Yes
2499,187,MADDUR,MANDYA,KALPANA SIDDARAJU,F,48,IND,General,13,196781,156272,15797,79.41,10.11,8.29,Yes
2500,187,MADDUR,MANDYA,BORAIAH H H (SWAMY),M,35,BSP,General,13,196781,156272,1843,79.41,1.18,0.06,Yes
2501,187,MADDUR,MANDYA,D.C.THAMMANNA  (Winner),M,70,JD(S),General,13,196781,156272,80926,79.41,51.79,20.45,No
2502,187,MADDUR,MANDYA,VENKATESHA,M,42,IND,General,13,196781,156272,2840,79.41,1.82,0.64,Yes
2503,188,MELUKOTE,MANDYA,UDHAYAKUMARA B.S.,M,37,BSRCP,General,13,191395,160892,498,84.06,0.31,0.1,Yes
2504,188,MELUKOTE,MANDYA,S.ALBERT,M,43,IND,General,13,191395,160892,259,84.06,0.16,0,Yes
2505,188,MELUKOTE,MANDYA,K.S.PUTTANNAIAH  (Winner),M,63,SKP,General,13,191395,160892,80041,84.06,49.75,6.12,No
2506,188,MELUKOTE,MANDYA,R.MANJUNATHA,M,31,IND,General,13,191395,160892,339,84.06,0.21,0.05,Yes
2507,188,MELUKOTE,MANDYA,ARUNAKUMAR,M,33,IND,General,13,191395,160892,720,84.06,0.45,0.11,Yes
2508,188,MELUKOTE,MANDYA,PUTTANNAIAH S/O TIMMARAJAPPA,M,63,IND,General,13,191395,160892,535,84.06,0.33,0.02,Yes
2509,188,MELUKOTE,MANDYA,C.S.PUTTARAJU  (Runner Up),M,49,JD(S),General,13,191395,160892,70193,84.06,43.63,42.19,No
2510,188,MELUKOTE,MANDYA,PUTTANNAIAH S/O NANJAPPA,M,74,IND,General,13,191395,160892,1605,84.06,1,0.15,Yes
2511,188,MELUKOTE,MANDYA,S.VASANTHAKUMAR,M,46,IND,General,13,191395,160892,1368,84.06,0.85,0,Yes
2512,188,MELUKOTE,MANDYA,MAHESHA M.M.,M,38,BSP,General,13,191395,160892,1362,84.06,0.85,0.33,Yes
2513,188,MELUKOTE,MANDYA,SUNDAHALLY SOMASHEKHARA,M,46,HND,General,13,191395,160892,831,84.06,0.52,0,Yes
2514,188,MELUKOTE,MANDYA,G.M. RAVEENDRA,M,48,BJP,General,13,191395,160892,827,84.06,0.51,0.07,Yes
2515,188,MELUKOTE,MANDYA,L.D.RAVI,M,51,INC,General,13,191395,160892,2314,84.06,1.44,0.44,Yes
2516,189,MANDYA,MANDYA,M.R. MURALIDHARA,M,51,IND,General,19,222941,152818,780,68.55,0.51,0.17,Yes
2517,189,MANDYA,MANDYA,SHIVAPRAKASH S.D.,M,49,IND,General,19,222941,152818,2587,68.55,1.69,0.74,Yes
2518,189,MANDYA,MANDYA,D. VENKATESH ACHAR,M,40,KJP,General,19,222941,152818,1457,68.55,0.95,0.31,Yes
2519,189,MANDYA,MANDYA,T.L. RAVISHANKAR,M,47,BJP,General,19,222941,152818,3094,68.55,2.02,0.01,Yes
2520,189,MANDYA,MANDYA,MOHAMMAD TAHIR,M,41,SDPI,General,19,222941,152818,3074,68.55,2.01,0.32,Yes
2521,189,MANDYA,MANDYA,M.H. AMBAREESH  (Winner),M,61,INC,General,19,222941,152818,90329,68.55,59.11,28.1,No
2522,189,MANDYA,MANDYA,H.N. HARISH,M,31,IND,General,19,222941,152818,983,68.55,0.64,0.13,Yes
2523,189,MANDYA,MANDYA,N. MURALI,M,30,IND,General,19,222941,152818,331,68.55,0.22,0.02,Yes
2524,189,MANDYA,MANDYA,BUS NANJUNDAIAH. N.,M,56,IND,General,19,222941,152818,303,68.55,0.2,0.02,Yes
2525,189,MANDYA,MANDYA,ASHOK S.D. JAYARAM,M,30,IND,General,19,222941,152818,524,68.55,0.34,0.11,Yes
2526,189,MANDYA,MANDYA,HALLEGERE SHIVARAMU,M,49,IND,General,19,222941,152818,351,68.55,0.23,0.01,Yes
2527,189,MANDYA,MANDYA,SANDESH M.R.,M,29,SJKP,General,19,222941,152818,211,68.55,0.14,0.02,Yes
2528,189,MANDYA,MANDYA,M.S. GOVARDHANA,M,28,IND,General,19,222941,152818,182,68.55,0.12,0,Yes
2529,189,MANDYA,MANDYA,M. SRINIVAS  (Runner Up),M,61,JD(S),General,19,222941,152818,47392,68.55,31.01,28.99,No
2530,189,MANDYA,MANDYA,M.P. MUNAVAR SHARIFF,M,55,IND,General,19,222941,152818,279,68.55,0.18,0.02,Yes
2531,189,MANDYA,MANDYA,C.T. MANJUNATHA,M,42,HND,General,19,222941,152818,251,68.55,0.16,0,Yes
2532,189,MANDYA,MANDYA,BASAVEGOWDA,M,78,IND,General,19,222941,152818,250,68.55,0.16,0.02,Yes
2533,189,MANDYA,MANDYA,SAYEED ULLA SHARIFF,M,43,BSRCP,General,19,222941,152818,223,68.55,0.15,0,Yes
2534,189,MANDYA,MANDYA,KABBANAHALLY PUTTASWAMY,M,50,IND,General,19,222941,152818,217,68.55,0.14,0,Yes
2535,190,SHRIRANGAPATTANA,MANDYA,K.S.NANJUNDEGOWDA,M,56,SKP,General,12,195314,157807,24075,80.8,15.26,13.72,Yes
2536,190,SHRIRANGAPATTANA,MANDYA,K.UDAYAKUMAR,M,42,IND,General,12,195314,157807,443,80.8,0.28,0,Yes
2537,190,SHRIRANGAPATTANA,MANDYA,RAVINDRA SRIKANTAIAH  (Runner Up),M,42,IND,General,12,195314,157807,41580,80.8,26.35,9.11,No
2538,190,SHRIRANGAPATTANA,MANDYA,S.L.LINGARAJU,M,52,INC,General,12,195314,157807,27197,80.8,17.23,1.98,No
2539,190,SHRIRANGAPATTANA,MANDYA,RATHNAMMA BASAVAIAH,F,41,BSP,General,12,195314,157807,1433,80.8,0.91,0.27,Yes
2540,190,SHRIRANGAPATTANA,MANDYA,T.SRIDHARA,M,37,BJP,General,12,195314,157807,2427,80.8,1.54,0.52,Yes
2541,190,SHRIRANGAPATTANA,MANDYA,M.SURESHA,M,42,IND,General,12,195314,157807,1605,80.8,1.02,0,Yes
2542,190,SHRIRANGAPATTANA,MANDYA,SHAMBHULINGEGOWDA (GANDHIVAADI),M,52,IND,General,12,195314,157807,1604,80.8,1.02,0.11,Yes
2543,190,SHRIRANGAPATTANA,MANDYA,A.B. RAMESHA BANDISIDDEGOWDA  (Winner),M,47,JD(S),General,12,195314,157807,55204,80.8,34.98,8.63,No
2544,190,SHRIRANGAPATTANA,MANDYA,K.N. MANJUNATHA,M,53,IND,General,12,195314,157807,706,80.8,0.45,0.12,Yes
2545,190,SHRIRANGAPATTANA,MANDYA,M.SHIVALINGEGOWDA,M,40,SAJP,General,12,195314,157807,519,80.8,0.33,0.05,Yes
2546,190,SHRIRANGAPATTANA,MANDYA,GANJAM SHIVU,M,50,BSRCP,General,12,195314,157807,1014,80.8,0.64,0.2,Yes
2547,191,NAGAMANGALA,MANDYA,H.K.KRISHNA,M,40,IND,General,12,200796,163624,185,81.49,0.11,0.02,Yes
2548,191,NAGAMANGALA,MANDYA,DR.PARTHASARATHI.V.GOWD A,M,41,BJP,General,12,200796,163624,1085,81.49,0.66,0.03,Yes
2549,191,NAGAMANGALA,MANDYA,N.S.ASHOKA,M,37,IND,General,12,200796,163624,252,81.49,0.15,0.02,Yes
2550,191,NAGAMANGALA,MANDYA,C.P.LAVANYA,F,32,AKBRP,General,12,200796,163624,157,81.49,0.1,0,Yes
2551,191,NAGAMANGALA,MANDYA,G.M.RAMESH,M,42,JD(U),General,12,200796,163624,188,81.49,0.11,0,Yes
2552,191,NAGAMANGALA,MANDYA,MURALI (HOYSALA),M,49,IND,General,12,200796,163624,1190,81.49,0.73,0.06,Yes
2553,191,NAGAMANGALA,MANDYA,N.K.KRISHNAPRASAD,M,53,IND,General,12,200796,163624,347,81.49,0.21,0.06,Yes
2554,191,NAGAMANGALA,MANDYA,T.KRISHNAPPA (K.K.),M,58,KJP,General,12,200796,163624,920,81.49,0.56,0.35,Yes
2555,191,NAGAMANGALA,MANDYA,VARADARAJU (RAMESH TIBBANAHALLI),M,38,BSRCP,General,12,200796,163624,215,81.49,0.13,0.02,Yes
2556,191,NAGAMANGALA,MANDYA,N.CHALUVARAYASWAMY (SWAMY GOWDA)  (Winner),M,53,JD(S),General,12,200796,163624,89203,81.49,54.52,12.44,No
2557,191,NAGAMANGALA,MANDYA,SURESH GOWDAA  (Runner Up),M,49,INC,General,12,200796,163624,68840,81.49,42.07,41.34,No
2558,191,NAGAMANGALA,MANDYA,H.N.NARASIMHAMURTHY,M,35,BSP,General,12,200796,163624,1042,81.49,0.64,0.07,Yes
2559,192,KRISHNARAJPET,MANDYA,KRISHNA,M,72,IND,General,8,189137,153482,37764,81.15,24.6,22.25,No
2560,192,KRISHNARAJPET,MANDYA,MANJULAMMA,F,61,IND,General,8,189137,153482,1736,81.15,1.13,0.29,Yes
2561,192,KRISHNARAJPET,MANDYA,LOKESHA B N,M,30,IND,General,8,189137,153482,3612,81.15,2.35,0.71,Yes
2562,192,KRISHNARAJPET,MANDYA,K B CHANDRASHEKAR  (Runner Up),M,60,INC,General,8,189137,153482,47541,81.15,30.97,6.37,No
2563,192,KRISHNARAJPET,MANDYA,G C ASHA,F,26,IND,General,8,189137,153482,2232,81.15,1.45,0.32,Yes
2564,192,KRISHNARAJPET,MANDYA,NARAYANAGOWDA  (Winner),M,51,JD(S),General,8,189137,153482,56784,81.15,37,6.02,No
2565,192,KRISHNARAJPET,MANDYA,VARADARAJEGOWDA,M,58,BJP,General,8,189137,153482,2519,81.15,1.64,0.19,Yes
2566,192,KRISHNARAJPET,MANDYA,K KESHAVA,M,44,BSRCP,General,8,189137,153482,1294,81.15,0.84,0,Yes
2567,193,SHRAVANABELAGOLA,HASSAN,A.S.PREMADHARMAIAH.,F,30,BSRCP,General,11,189541,155814,155,82.21,0.1,0,Yes
2568,193,SHRAVANABELAGOLA,HASSAN,DINESH.P.SHRAVANABELAGO LA,M,29,AKBRP,General,11,189541,155814,181,82.21,0.12,0.02,Yes
2569,193,SHRAVANABELAGOLA,HASSAN,C.S.PUTTEGOWDA  (Runner Up),M,63,INC,General,11,189541,155814,63043,82.21,40.46,39.19,No
2570,193,SHRAVANABELAGOLA,HASSAN,C.N.BALAKRISHNA  (Winner),M,44,JD(S),General,11,189541,155814,87185,82.21,55.95,15.49,No
2571,193,SHRAVANABELAGOLA,HASSAN,RANGASWAMY. M.R. MATHIGATTA.,M,35,BSP,General,11,189541,155814,652,82.21,0.42,0.01,Yes
2572,193,SHRAVANABELAGOLA,HASSAN,K. KALENAHALLY KOVI BABANNA,M,52,IND,General,11,189541,155814,632,82.21,0.41,0,Yes
2573,193,SHRAVANABELAGOLA,HASSAN,ARJUN KUMAR .G.B.,M,29,IND,General,11,189541,155814,626,82.21,0.4,0.13,Yes
2574,193,SHRAVANABELAGOLA,HASSAN,M.RAMAIAH,M,50,IND,General,11,189541,155814,787,82.21,0.51,0.09,Yes
2575,193,SHRAVANABELAGOLA,HASSAN,ARALAPURA MANJEGOWDA A.N.,M,43,KRRS,General,11,189541,155814,422,82.21,0.27,0.15,Yes
2576,193,SHRAVANABELAGOLA,HASSAN,B. MOHAN KUMAR,M,53,NPP,General,11,189541,155814,150,82.21,0.1,0,Yes
2577,193,SHRAVANABELAGOLA,HASSAN,MANJUNATH.C.N.(PATEL),M,51,BJP,General,11,189541,155814,1981,82.21,1.27,0.77,Yes
2578,194,ARSIKERE,HASSAN,AUTO RAVI (BONDA),M,32,IND,General,11,197423,158869,519,80.47,0.33,0,Yes
2579,194,ARSIKERE,HASSAN,B.SHIVARAMU  (Runner Up),M,63,INC,General,11,197423,158869,46948,80.47,29.55,12.99,No
2580,194,ARSIKERE,HASSAN,N.P.RAJENDRAPRASAD,M,29,HND,General,11,197423,158869,745,80.47,0.47,0.09,Yes
2581,194,ARSIKERE,HASSAN,K.M.SHIVALINGE GOWDA  (Winner),M,55,JD(S),General,11,197423,158869,76579,80.47,48.2,18.65,No
2582,194,ARSIKERE,HASSAN,T.M.CHANDRASHEKARAIAH (DEVARAJ THIRUPATHIHALLI),M,43,BSP,General,11,197423,158869,561,80.47,0.35,0.03,Yes
2583,194,ARSIKERE,HASSAN,KUMARA BHOVI,M,47,BDBRAJP,General,11,197423,158869,1335,80.47,0.84,0.06,Yes
2584,194,ARSIKERE,HASSAN,DR: LOKESH D.G,M,45,KJP,General,11,197423,158869,26312,80.47,16.56,15.01,Yes
2585,194,ARSIKERE,HASSAN,D.B.GANGADHAR DUMMENAHALLI,M,60,BJP,General,11,197423,158869,2464,80.47,1.55,0.57,Yes
2586,194,ARSIKERE,HASSAN,B.K.SOMASHEKAR,M,42,JD(U),General,11,197423,158869,605,80.47,0.38,0.03,Yes
2587,194,ARSIKERE,HASSAN,JAYANNA,M,58,BSRCP,General,11,197423,158869,1244,80.47,0.78,0.31,Yes
2588,194,ARSIKERE,HASSAN,GANGADHARAPPA,M,46,IND,General,11,197423,158869,1557,80.47,0.98,0.14,Yes
2589,195,BELUR,HASSAN,H.M.VISWANATH,M,60,KJP,General,11,174842,132940,22203,76.03,16.7,8.97,No
2590,195,BELUR,HASSAN,Y.N RUDRESHA GOWDA  (Winner),M,57,INC,General,11,174842,132940,48802,76.03,36.71,5.66,No
2591,195,BELUR,HASSAN,DHANANJAYAMURTHY. K.B,M,38,SP,General,11,174842,132940,538,76.03,0.4,0.01,Yes
2592,195,BELUR,HASSAN,B.C.CHANDRASHEKARA ARADYA,M,60,IND,General,11,174842,132940,524,76.03,0.39,0,Yes
2593,195,BELUR,HASSAN,K.S.LINGESHA  (Runner Up),M,54,JD(S),General,11,174842,132940,41273,76.03,31.05,14.34,No
2594,195,BELUR,HASSAN,CHANNEGOWDA,M,52,JD(U),General,11,174842,132940,1023,76.03,0.77,0.15,Yes
2595,195,BELUR,HASSAN,ESHWARAHALLY LAKSHMANA,M,55,BJP,General,11,174842,132940,10281,76.03,7.73,3.73,Yes
2596,195,BELUR,HASSAN,GANGADHAR BAHUJAN,M,33,BSP,General,11,174842,132940,5326,76.03,4.01,2.88,Yes
2597,195,BELUR,HASSAN,RAMANNA,M,68,IND,General,11,174842,132940,1499,76.03,1.13,0.36,Yes
2598,195,BELUR,HASSAN,BUJENDRA. B.R.,M,46,BSRCP,General,11,174842,132940,830,76.03,0.62,0.14,Yes
2599,195,BELUR,HASSAN,K.G.KUMARASWAMY KANAYAKANAHALLY,M,58,IND,General,11,174842,132940,641,76.03,0.48,0.08,Yes
2600,196,HASSAN,HASSAN,H.S.PRAKASH  (Winner),M,61,JD(S),General,14,188414,131059,61306,69.56,46.78,3.2,No
2601,196,HASSAN,HASSAN,EJAS AHMED FAROOQI,M,56,BRPP,General,14,188414,131059,357,69.56,0.27,0.11,Yes
2602,196,HASSAN,HASSAN,SALIM KHAN GORUR,M,43,BSRCP,General,14,188414,131059,213,69.56,0.16,0,Yes
2603,196,HASSAN,HASSAN,H.A.NANJE GOWDA @ ASHOK RANGOLI,M,42,JD(U),General,14,188414,131059,209,69.56,0.16,0.03,Yes
2604,196,HASSAN,HASSAN,R.G.SATISH,M,41,BPJP,General,14,188414,131059,173,69.56,0.13,0,Yes
2605,196,HASSAN,HASSAN,H.K.MAHESH  (Runner Up),M,44,INC,General,14,188414,131059,57110,69.56,43.58,38.93,No
2606,196,HASSAN,HASSAN,GURUPRASAD @ PICTURE PALACE GURUJI,M,41,BJP,General,14,188414,131059,6083,69.56,4.64,3.65,Yes
2607,196,HASSAN,HASSAN,A.P.AHAMAD,M,67,IND,General,14,188414,131059,1299,69.56,0.99,0.27,Yes
2608,196,HASSAN,HASSAN,HEMAVATHI ANANTHA,F,40,IND,General,14,188414,131059,942,69.56,0.72,0.03,Yes
2609,196,HASSAN,HASSAN,KODIHALLY CHANDRASHEKAR,M,55,KRRS,General,14,188414,131059,901,69.56,0.69,0.1,Yes
2610,196,HASSAN,HASSAN,S.A.IBRAHIM (SOOFI),M,36,SDPI,General,14,188414,131059,771,69.56,0.59,0.02,Yes
2611,196,HASSAN,HASSAN,H.S.MANJU (BANGARI),M,40,IND,General,14,188414,131059,741,69.56,0.57,0.13,Yes
2612,196,HASSAN,HASSAN,SANTOSH.U.R.,M,29,IND,General,14,188414,131059,572,69.56,0.44,0.14,Yes
2613,196,HASSAN,HASSAN,RAVIKANTH.S.S. GOWDA,M,50,IND,General,14,188414,131059,382,69.56,0.29,0.02,Yes
2614,197,HOLENARASIPUR,HASSAN,SHOBHA,F,30,BSRCP,General,10,198333,162263,363,81.81,0.22,0,Yes
2615,197,HOLENARASIPUR,HASSAN,S.G. ANUPAMA  (Runner Up),F,43,INC,General,10,198333,162263,62655,81.81,38.61,37.69,No
2616,197,HOLENARASIPUR,HASSAN,M.MAHESH ALIAS HARSHA,M,42,IND,General,10,198333,162263,1258,81.81,0.78,0.27,Yes
2617,197,HOLENARASIPUR,HASSAN,K.R NARAYANAGOWDA,M,43,IND,General,10,198333,162263,817,81.81,0.5,0.04,Yes
2618,197,HOLENARASIPUR,HASSAN,M.C SHIVANNA,M,40,BSP,General,10,198333,162263,1491,81.81,0.92,0.13,Yes
2619,197,HOLENARASIPUR,HASSAN,G.T HEMANTH KUMAR,M,45,BJP,General,10,198333,162263,1277,81.81,0.79,0.01,Yes
2620,197,HOLENARASIPUR,HASSAN,H.D REVANNA  (Winner),M,55,JD(S),General,10,198333,162263,92713,81.81,57.14,18.52,No
2621,197,HOLENARASIPUR,HASSAN,YAMUNA H.L.,F,41,KJP,General,10,198333,162263,746,81.81,0.46,0.16,Yes
