,constituency,name,party,age,cases,assets,liabilities,education_category,education,district,self_profession,spouse_profession,self_profession_category,spouse_profession_category
2463,Sakaleshpur,Veeresha,IND,48.0,0.0,11604000.0,350000.0,Primary Education,"3rd Standard,Govt High School, Valalahalli",Hassan,Agriculture,Agriculture,Agriculture / Farming,Agriculture / Farming
2464,Kundgol,Veerappa Gurushantappa Maradagi,IND,44.0,0.0,31725000.0,1000000.0,Secondary Education,"10th standard pass, Rogi Highschool, Byahtti, Hubli TQ",Dharwad,Agriculture,House Wife,Agriculture / Farming,Cound't Classify
2465,Bagalkot,Veerabhadrayya (Veeranna) Charantimath,BJP,59.0,3.0,152409857.0,21656365.0,Secondary Education,"S.S.L.C. from G.B. High School, Naragund in 1974",Bagalkot,"Business Proprietor M s C.V. Charantlmath, APMC Yard, Bagalkot, Social Service",Household,"Business / Entrepreneurship, Agriculture / Farming, Social Work / Activism",Not Given
2466,Hubli-Dharwad Central,Veerappa Arakeri,IND,48.0,0.0,5241223.0,,Graduates,Bachelor of Engineering in Electrical and Electronics in B.V Bhoomareddy College of Engineering and Technology (K.U.D) Degree Completed 1992,Dharwad,Social Service,Housewife,Social Work / Activism,Education / Academia
2467,Hirekerur,Veerabhadrappa Kumbar,KPJP,43.0,0.0,2631430.0,480944.0,Higher Secondary Education,"PU From Varakavi Sarvagnya, PU College, Abaluru and J.O.D.C Diploma Engineering",Haveri,Agriculture and Private Job and LIC agent,House wife,"Agriculture / Farming, Banking / Finance",Not Given
2468,Kushtagi,Vazeerali Gonal,IND,40.0,0.0,6215000.0,,Primary Education,"1standard, 4th standard and 7th standard complete",Koppal,AGRICULTURE AND PHOTOGRAPH,HOUSE WIFE,"Agriculture / Farming, Arts / Entertainment",Not Given
2469,Madhugiri,Veerabhadreshaiah,IND,44.0,0.0,125000.0,700000.0,Primary Education,"9th SARAKARI HIGH SCHOOL ,HOLAVANHALLI, KORTAGERI TALUK PASSING DATE-1884-85",Tumkur,Agriculture,Not Given,Agriculture / Farming,Cound't Classify
2470,Bhalki,Venkat Biradar,SHS,57.0,1.0,8260200.0,,Graduates,"B.Ed, Hindi Sahikshak Training College, Raichur Management of Karnataka Mahila Hindi Seva Samithi Chamrajpet, Bangalore in 1988",Bidar,Agriculture,House Wife,Agriculture / Farming,Cound't Classify
2471,Mulbagal,Venkataramappa,IND,39.0,0.0,5100000.0,500000.0,Secondary Education,"10th pass ,Mulbaglu",Kolar,Agriculturist,House Wife,Agriculture / Farming,Cound't Classify
2472,Srinivaspur,Venkatashivareddy,IND,37.0,0.0,15000.0,,Secondary Education,"SSL.C Kallur Govt School, Srinivaspura Tq, Kolar District",Kolar,Agriculture,Housewife,Agriculture / Farming,Education / Academia
2473,Pavagada,Venkataramanappa,INC,69.0,0.0,18095560.0,8296219.0,Secondary Education,SSLC,Tumkur,Agriculture and social worker,Agriculture,"Agriculture / Farming, Social Work / Activism",Agriculture / Farming
2474,Pavagada,Venkatappa,Samanya Janatha Party (Loktantrik),53.0,0.0,259000.0,20000.0,Secondary Education,SSLC from Sri Ramanjaniya Swamy Rural High School,Tumkur,"Ex-Soldier, Business, Social Service",House wife,"Military / Defense, Business / Entrepreneurship, Social Work / Activism",Not Given
2475,Devanahalli,Venkataswamy,INC,48.0,7.0,197721000.0,32211834.0,Higher Secondary Education,"PUC in Govt PU coolege,Pampa Road Newport,bengaluru-560018",Bangalore Rural,MLA in Devanahalli,"EX-Jilla Panchayath member ,Kundhana",Politics / Public Service,"Politics / Public Service, Not Given"
2476,Bangarapet,Venkatamuniyappa B P,BJP,64.0,0.0,100023500.0,16600000.0,Primary Education,8th Std,Kolar,"Agriculture,Social Service,Business",Housewife,"Agriculture / Farming, Social Work / Activism, Business / Entrepreneurship",Education / Academia
2477,Basavanagudi,Vedi.B,IND,44.0,1.0,438100.0,,Unknown,Unknown,B.B.M.P(South),Vegetable Vendor,House Wife,Agriculture / Farming,Cound't Classify
2478,Mulbagal,Venkataravanappa G,IND,,0.0,10000.0,,Graduates,B.sc,Kolar,Agriculture,House Wife,Agriculture / Farming,Cound't Classify
2479,Tumkur City,Veerappa Devaru R. S.,JD(U),52.0,0.0,2310372.0,1000000.0,Graduates,"B.Com,.Govt.Science College,Tumkuru 1988-89",Tumkur,Business,Business,Business / Entrepreneurship,Business / Entrepreneurship
2480,Bangarapet,Venkatesh,IND,49.0,0.0,12000.0,,Primary Education,9th,Kolar,self emplayee,House wife,Cound't Classify,Not Given
2481,Gurmitkal,Venkatesh,Dr. Ambedkar Peoples Party,30.0,0.0,1292000.0,1800000.0,Secondary Education,SSLC from Jawahar Education Trust Year 2005,Yadgir,AGRICULTURE AND SOCIAL SERVICE,Housewife,"Agriculture / Farming, Social Work / Activism",Education / Academia
2482,C.V. Raman Nagar,Venkatesh .N.,IND,35.0,0.0,1346578.0,90000.0,Secondary Education,S S L C FROM B NARAYANAPURA HIGH SCHOOL BANGALORE 1998,B.B.M.P(North),BUSINESS AND SELF EMPLOYED,House Wife,Business / Entrepreneurship,Cound't Classify
2483,Belthangady,Venkatesha Bende,IND,46.0,0.0,1099000.0,160000.0,Graduates,BA FROM KARNATAKA COLLEGE DHARWAD UNIVERSITY IN 1994,Dakshina Kannada,Journalists,House Wife,Media / Journalism,Cound't Classify
2484,Kolar Gold Field,Venkatesh Babu R,IND,34.0,0.0,276000.0,,Postgraduates,"S.S.L.C at Junior College, Desihalli, Bangarpet 1999 Year, II P.U.C at Year 2001, B.A at Boys College Kolar Year 2005, B.Ed at Hemadri College, Kolar Year 2007, M.A. at P.G. Center, Kolar Year 2009",Kolar,Guest Lecturer,"Principal,MDRS.",Education / Academia,Education / Academia
2485,Maddur,Venkatesha,IND,47.0,0.0,570000.0,,Secondary Education,Gvt higher school kesturu 1987,Mandya,"Agriculture ,wages",aganvadi worker,"Agriculture / Farming, Unknown",Social Work / Activism
2486,Maddur,Venkatesh B,Dr. Ambedkar Peoples Party,44.0,0.0,903000.0,43000.0,Graduates,Govt. Arts college bangalore university 2004,Mandya,Agriculture,Home maker,Agriculture / Farming,Construction / Real Estate
2487,Sindhanur,Venkatrao Nadagouda,JD(S),61.0,2.0,61869813.0,,Graduates,"B.A. from LVD College, 1980",Raichur,empoyed and former counsellor,self employed,Unknown,Business / Entrepreneurship
2488,Anekal,Venkateshappa,Sarva Janata Party,51.0,0.0,140000.0,,Unknown,Unknown,Bangalore Urban,social service,House wife,Social Work / Activism,Not Given
2489,Sidlaghatta,Venkateshappa,Republican Sena,44.0,0.0,425000.0,,Higher Secondary Education,"2Nd PUC( Incomplete )Saraswathi PU College Sidlghatta,Chikkaballpura District",Chikkaballapur,Agriculturist,Not Given,Agriculture / Farming,Cound't Classify
2490,Indi,Venkateshwar Mahaswamiji (Katakadhond),Hindustan Janta Party,30.0,0.0,530360.0,4511000.0,Graduates,B COM KARNATAKA UNIVERSITY DARWAD,Bijapur,social work,House wife,Social Work / Activism,Not Given
2491,Yadgir,Venkatreddy Mudnal,BJP,63.0,0.0,134194847.0,12021111.0,Graduates,B.COM AT GULBARAGA SB COMMERCE COLLEGE,Yadgir,AGRICULTURIST AND BUSINESS,HOUSE WIFE,"Agriculture / Farming, Business / Entrepreneurship",Not Given
2492,Yeshvanthapura,Venugopal M N,IND,72.0,0.0,16500.0,,Primary Education,8th,Bangalore Urban,"Retired Elder Driver, Health Family Department",Housewife,Medicine / Healthcare,Education / Academia
2493,Narasimharaja,Venkatesha Murthy K S,Samanya Janatha Party (Loktantrik),33.0,0.0,60000.0,,Diploma Holders,"Diploma Engineering, Shrimath Polytechnic College, 2006.",Mysore,Trustee,No,Social Work / Activism,Cound't Classify
2494,Puttur,Vidyashree,IND,26.0,1.0,276000.0,90000.0,Higher Secondary Education,"PUC From Govt PU College Kundra, Year 2009",Dakshina Kannada,"Tulu Language Teacher,Tulu Language Graphics Designer",Private Job,"Education / Academia, Arts / Entertainment",Information Technology
2495,Koratagere,Venkatesha,IND,52.0,0.0,43000.0,,Unknown,Unknown,Tumkur,Coolie,House Wife,Unknown,Cound't Classify
2496,Bhadravati,Venkatesh,IND,46.0,0.0,67000.0,500000.0,Secondary Education,"10th standard in Siddarth School, Hudko Colony, Bhadravathi.",Shimoga,Agriculturist,Not Given,Agriculture / Farming,Cound't Classify
2497,Nagamangala,Venkatesha,IND,48.0,0.0,755000.0,,Higher Secondary Education,"8-10 th Standard From Junior College, Nagamangala , Karnataka High Education Department in the Year-1984-1988.",Mandya,Agriculturist,House Wife,Agriculture / Farming,Cound't Classify
2498,K.R.Pura,Venkatesasetty,IND,72.0,0.0,360000.0,,Unknown,Unknown,B.B.M.P(North),Retired Police Sub Inspector,Retired Head Master,Law Enforcement / Security,Education / Academia
2499,Devadurga,Venkatesh,JD(S),54.0,0.0,9658327.0,,Graduates,"(1) SSLC From Govt High School Arakera in The Year 1990, PUC From K.E. Boards College Dharwad in The Year 1992, TCH from Yadgir Government College in The Year 1994",Raichur,Agriculture and Ex-Zilla Panchayat Member,House Wife,"Agriculture / Farming, Politics / Public Service",Cound't Classify
2500,Babaleshwar,Vijayakumar Sidramgouda Patil,BJP,55.0,0.0,85163791.0,,Graduates,BA for KUD Darbar High School Vijayapur,Bijapur,"IOCL retail outlet, IMFL retail outlet and agriculture",Business and agriculture,"Business / Entrepreneurship, Agriculture / Farming, Unknown","Business / Entrepreneurship, Agriculture / Farming"
2501,Channagiri,Vijaykumar M T,All India Mahila Empowerment Party,38.0,0.0,2305000.0,700000.0,Higher Secondary Education,"PUC From Govt. PU College, Channagiri Year 2002",Davangere,Agriculture and Business,House wife,"Agriculture / Farming, Business / Entrepreneurship",Not Given
2502,Aurad,Vijaykumar,INC,46.0,0.0,22234575.0,6010000.0,Higher Secondary Education,PUC,Bidar,Self Employed,Asst Professor,Business / Entrepreneurship,Education / Academia
2503,Jayanagar,Vijayakumar,IND,38.0,0.0,3137500.0,,Secondary Education,SSLC Holy Crist School Jayanagar,B.B.M.P(South),self employee,Housewife,Business / Entrepreneurship,Education / Academia
2504,Chincholi,Vijaylaxmi Lakshman,All India Mahila Empowerment Party,40.0,0.0,40000.0,,Secondary Education,"SSLC in Govt. High School, Chandanakera 1991-92",Gulbarga,Wage Worker,Wage worker,Social Work / Activism,Social Work / Activism
2505,Nippani,Vijaylakshmi Appasaheb Kurane,Bharatiya Republican Paksha,33.0,0.0,961651.0,,Diploma Holders,Diploma in Atomic Technics Appasaheba Biranala College Sangali Maharashtra,Belgaum,Household work,"Owner Lokayukta ,karanataka state weekly Magazine Director of Vande Mataram Trust of India and President in All in Corruption Trust Delhi Karnataka Branch",Not Given,"Politics / Public Service, Media / Journalism"
2506,Basavakalyan,Vijay Kumar,IND,49.0,0.0,1150000.0,,Secondary Education,9th Pass From Jawahar Education Society Kalaburagi,Bidar,Contractor,House hold,Consulting / Advisory,Not Given
2507,Gulbarga Rural,Vijaykumar G Ramkrishna,INC,39.0,0.0,14483450.0,1616624.0,Higher Secondary Education,"PUC (Science) from Vijay Vidyalaya, Kalaburagi in 2005",Gulbarga,Social Worker,Private Sector Employee,Social Work / Activism,Business / Entrepreneurship
2508,Channagiri,Vijayakumara Patil B J,IND,45.0,0.0,255542.0,,Higher Secondary Education,"EDUCATION- PRE UNIVERSITY COURSE ,COLLEGE-MANNAMMA P.U COLLEGE, CHANNAGIRI , YEAR-1992",Davangere,AGRICULTURIST,HOUSE WIFE,Agriculture / Farming,Not Given
2509,Gulbarga Rural,Vijay Jadhav,IND,31.0,0.0,100000.0,,Secondary Education,"8th Std, From Arya Samaj Putani Galli Super Market, Gulbarga, Year-2001",Gulbarga,Social Worker,Not Given,Social Work / Activism,Cound't Classify
2510,Mayakonda,Vimala.K.A,All India Mahila Empowerment Party,50.0,0.0,10350000.0,4500000.0,Secondary Education,"April,1992-93,SSLC Pass,Goverment High School,Ramanagara,Ramanagara Dist.",Davangere,Social Service and Housewife,State Government Retired Government Employee,"Social Work / Activism, Not Given",Politics / Public Service
2511,Dharwad,Vinay Kulkarni,INC,51.0,0.0,180953136.0,,Graduates,BSC (Agri) Agriculture university darawada,Dharwad,"Harticulture,vinaydairy patnership vinay goat owner business social worker",Vinaydairy patnership,"Agriculture / Farming, Religion / Spirituality, Business / Entrepreneurship, Social Work / Activism",Agriculture / Farming
2512,Hebbal,Vinay Kumar V Nayak,IND,32.0,0.0,229341.0,294589.0,Postgraduates,"M.Sc ( Master in Science in Physiological Counseling) From Indian Institute of Psychology and research ,palace compound ,Bengaluru of Bangalore University ,completed in the year 2011",B.B.M.P(North),"Counseling Psychologist, Writer, Poet, Lyricist, Interior Designer and Social Worker",Not Given,"Social Work / Activism, Arts / Entertainment",Cound't Classify
2513,Hirekerur,Vinay Patil,Jana Samanyara Party (Karnataka),32.0,0.0,1398064.0,719100.0,Technical/Professional Courses,"MBA From Kuvempu University, Shankara Ghatta, Shivamoga",Haveri,Businessman,Not Given,Business / Entrepreneurship,Cound't Classify
2514,Shikaripura,Vinay K.C.Rajavath,IND,25.0,1.0,8045573.0,805325.0,Graduates,"B.Sc. From Sahyadri Science College,Shivamoga,Kuvempu University, Year-2013-14",Shimoga,Social Work and Business,Not Given,"Social Work / Activism, Business / Entrepreneurship",Cound't Classify
2515,Krishnaraja,Vijayakumar D,Republican Sena,37.0,0.0,44000.0,78000.0,Graduates,"SSLC Sharda Villas High School , Year 1994-97, B.A. Incomplete 2013- College,Open University ,Mysore",Mysore,Social Worker,Not Given,Social Work / Activism,Cound't Classify
2516,Rajaji Nagar,Vinay Gowda N.,Rani Chennamma Party,30.0,0.0,1006000.0,,Secondary Education,S S L C ASHRAYA ENGLISH SCHOOL BANGALORE,B.B.M.P(Central),BUSINESS,Not Given,Business / Entrepreneurship,Cound't Classify
2517,Kapu,Vinay Kumar Sorake,INC,63.0,0.0,27754966.0,11651615.0,Graduates,"BA ,Roshni Nilaya, Mysore University Year-1978-79",Udupi,Social Worker,Housewife,Social Work / Activism,Education / Academia
2518,Vijay Nagar,Vijay Kumar. N,JD(U),33.0,0.0,42375950.0,,Secondary Education,SSLC SHNTHANIKETAN AVLAHALLI BENGALURU PASSING DATE-2000-2001,B.B.M.P(South),Social Work and Business,House wife,"Social Work / Activism, Business / Entrepreneurship",Not Given
2519,Belgaum Dakshin,Vinayak Kashinath Jadhav,IND,44.0,0.0,3370561.0,650000.0,Secondary Education,SSLC from St Xavier High School Belagavi in 1988,Belgaum,Business,Not Given,Business / Entrepreneurship,Cound't Classify
2520,Hubli-Dharwad West,Vinod Ghodke,Proutist Bloc India,52.0,0.0,50000.0,45000.0,Primary Education,9TH Pass Year 19980 Bhashal Mission High School Dharwad,Dharwad,Private worker,Household work,Not Given,Not Given
2521,Malavalli,Vishwanatha G.S.,All India Mahila Empowerment Party,31.0,0.0,213200.0,,Postgraduates,"BE M TEC, 2014,ENGNIYAR COLLAGE MANGALOUR ,",Mandya,Agriculture WAGE,Not Given,Agriculture / Farming,Cound't Classify
2522,Navalgund,Vinod Kashinath Asuti,INC,28.0,0.0,38480218.0,46377982.0,Graduates,BBA Graduate karnataka university darwad,Dharwad,Agriculture Business,Agriculture,"Agriculture / Farming, Business / Entrepreneurship",Agriculture / Farming
2523,Krishnarajanagara,Vishwanatha H R,IND,40.0,0.0,20820000.0,13700000.0,Diploma Holders,Diploma in Electrical Engineering ( D.E.E.) From Government Polytechnic K.R.Pet,Mysore,Industrialist and Agriculturist,Not Given,"Business / Entrepreneurship, Agriculture / Farming",Cound't Classify
2524,Gulbarga Dakshin,Viranna,SHS,49.0,0.0,2557000.0,,Higher Secondary Education,PUC PASSED IN THE YEAR 1988 GOVT PRE-UNIVERSITY COLLEGE ALAND,Gulbarga,SOCIAL WORKER,SOCIAL WORKER,Social Work / Activism,Social Work / Activism
2525,Chittapur,Vinod Kumar,IND,38.0,0.0,11801782.0,1849947.0,Postgraduates,MBA Hr Marketing From Doddappa Appa Institute of Management Kalaburagi Year 2005,Gulbarga,Agriculture Business,Tution,"Agriculture / Farming, Business / Entrepreneurship",Education / Academia
2526,Bilgi,Vinayak Pralhad Shindhe,SHS,29.0,0.0,650000.0,100000.0,Higher Secondary Education,PUC From N E P U COLLAGE GALAGALI,Bagalkot,Labour,Not Given,Cound't Classify,Cound't Classify
2527,Gadag,Vishwanath Khanapur,IND,45.0,0.0,1042216.0,,Graduates,B.Com-1 From ASS College Gadag Year 1993,Gadag,Social Service Insurance advisor,Housewife,Social Work / Activism,Education / Academia
2528,Byadgi,Virupakshappa Rudrappa Ballary,BJP,56.0,0.0,151880644.0,38566611.0,Primary Education,7 th Higher Primary School Motebennur in year 75-76,Haveri,Agriculture and Business,Agriculture,"Agriculture / Farming, Business / Entrepreneurship",Agriculture / Farming
2529,Bailhongal,Vishwanath Iranagouda Patil,BJP,54.0,0.0,72158009.0,18902983.0,Graduates,"M.B.B.S From Jawaharlal Nehru Medical College Belagavi, Karnatak University Dharwad In 1992",Belgaum,Agricultural Public Servant,Home Maker Agriculture,"Agriculture / Farming, Politics / Public Service","Hospitality / Tourism, Agriculture / Farming"
2530,Saundatti Yellamma,Vishwanath Chandrashekhar Mamani,BJP,53.0,0.0,82702311.0,8926404.0,Higher Secondary Education,PUC From S.K. Composite Pre-University College Saundatti In 1984 B.Com (Incomplete) From S.V.S. Bellubbi College Saundatti(Karnataka University) In 1958,Belgaum,"Agriculturist, Member of legislative assembly Director of BDCC Bank","Agriculturist, 1 2 sharer of shri lakshmi ginning and pressing factory","Agriculture / Farming, Politics / Public Service, Business / Entrepreneurship",Agriculture / Farming
2531,Basavanagudi,Vishala Eshwar,IND,70.0,0.0,54950655.0,,Postgraduates,MA (Hindi) Banaras University Prayag (Hindi Vishwavudyalaya),B.B.M.P(South),Social worker,Business Man,Social Work / Activism,Business / Entrepreneurship
2532,Chikmagalur,Vishwanathan M,IND,37.0,0.0,1800000.0,,Postgraduates,M.Sc From MATHS ALAGAPPA UNIVERSITY 2015,Chikmagalur,ASSISTANT TEACHER,HOME MAKER,Education / Academia,Not Given
2533,Saundatti Yellamma,Vishwas Vasant Vaidya,INC,35.0,0.0,31464285.0,10818660.0,Graduates,"B.Com From CSI College of Commerce Dharwad in year 2004, Karnataka University Dharwad",Belgaum,Business,Business,Business / Entrepreneurship,Business / Entrepreneurship
2534,Nagthan,Vitthal Dhondiba Katakadhond,INC,62.0,1.0,27707733.0,3418894.0,Graduates,"B.Com 2nd Year, Compeleted",Bijapur,Agriculture and Social Service,House wife and Social Service,"Agriculture / Farming, Social Work / Activism","Social Work / Activism, Not Given"
2535,Rajarajeshwarinagar,Vishwantha C R,IND,36.0,0.0,627000.0,,Secondary Education,"SSLC Holy English School,RPC Latout in year 1996",B.B.M.P(Central),Fabricator,House Wife,Engineering / Technology,Cound't Classify
2536,Khanapur,Vithal Halagekar,BJP,55.0,0.0,29658451.0,18720956.0,Graduates,"B.Ed. 1987-88, Sangolli Rayanna College Belagavi, B.Sc. 1986-87, GSS College Belagavi",Belgaum,Service Agriculture,Aganwadi Worker,Agriculture / Farming,Social Work / Activism
2537,Athani,Vitthal Ningappa Pujari,Namma Congress,30.0,0.0,396787.0,40000.0,Higher Secondary Education,"P.U.C From J.A P.U College , Athani, Year-2007",Belgaum,Social Service,House Wife,Social Work / Activism,Cound't Classify
2538,Gulbarga Uttar,Wahaj Baba Alias Mohammed Qiwamuddin Junaidi,IND,34.0,5.0,10621853.0,600000.0,Postgraduates,"LLB From SSL Law College, Kalaburagi Gulbarga University in 2009, B.Com From National Degree College Kalaburagi Gulbarga University Kalaburagi in 2006",Gulbarga,Social Activist Agriculturist,House Hold,"Social Work / Activism, Agriculture / Farming",Cound't Classify
2539,Hubli-Dharwad Central,Vitthal Pawar,SHS,26.0,1.0,490680.0,100000.0,Secondary Education,"10TH PASS BASAVESHWARA KANNADA HIGH SCHOOL ,NEKARA NAGARA INTHE YEAR 2008",Dharwad,Contractor,House Wife,Consulting / Advisory,Cound't Classify
